pg_id:ID(Book),title,language
10585,My Strangest Case,en
10586,Mike and Psmith,en
10587,"The Poetical Works of Addison; Gay's Fables; and Somerville's Chase With Memoirs and Critical Dissertations, by the Rev. George Gilfillan",en
10589,"Turkish Prisoners in Egypt A Report by the Delegates of the International Committee of the Red Cross",en
1059,The World Set Free,en
10590,"Lady Mary Wortley Montague, Her Life and Letters (1689-1762)",en
10591,A Lie Never Justifiable: A Study in Ethics,en
10592,Adventures in Friendship,en
10593,Great Possessions,en
10594,"Punch, or the London Charivari, Volume 153, September 12, 1917",en
10595,"Punch, or the London Charivari, Volume 153, September 19, 1917",en
10597,Four Early Pamphlets,en
10598,The Lives of the Poets of Great Britain and Ireland (1753) Volume I.,en
10599,Lost in the Air,en
106,Jungle Tales of Tarzan,en
1060,Grass of Parnassus,en
10600,"A General History and Collection of Voyages and Travels — Volume 01 Arranged in Systematic Order: Forming a Complete History of the Origin and Progress of Navigation, Discovery, and Commerce, by Sea and Land, from the Earliest Ages to the Present Time",en
10601,The Rangeland Avenger,en
10602,"The Poetical Works of Edmund Spenser, Volume 5",en
10603,With Kelly to Chitral,en
10604,"Les affinités électives Suivies d'un choix de pensées du même",fr
10605,Adventures in Contentment,en
10606,"The Tragedie of Hamlet, Prince of Denmark A Study with the Text of the Folio of 1623",en
10608,"The Turquoise Cup, and, the Desert",en
10609,"English Literature Its History and Its Significance for the Life of the English-Speaking World",en
1061,"Myths and Myth-Makers Old Tales and Superstitions Interpreted by Comparative Mythology",en
10610,"Letters and Journals of James, Eighth Earl of Elgin",en
10611,"An Essay on the Slavery and Commerce of the Human Species, Particularly the African Translated from a Latin Dissertation, Which Was Honoured with the First Prize in the University of Cambridge, for the Year 1785, with Additions",en
10612,Supply and Demand,en
10613,The Theory of Social Revolutions,en
10614,"Punch, or the London Charivari, Volume 153, September 5, 1917",en
10615,"An Essay Concerning Humane Understanding, Volume 1 MDCXC, Based on the 2nd Edition, Books 1 and 2",en
10616,"An Essay Concerning Humane Understanding, Volume 2 MDCXC, Based on the 2nd Edition, Books 3 and 4",en
10617,"Within the Deep Cassell's ""Eyes and No Eyes"" Series, Book VIII.",en
10618,"""Jesus Says So"" Or, a Memorial of Little Sarah G--",en
10619,"An Englishman's Travels in America His Observations of Life and Manners in the Free and Slave States",en
1062,First Project Gutenberg Collection of Edgar Allan Poe,en
10620,"The Works of Francis Beaumont and John Fletcher in Ten Volumes Volume I.",en
10621,"Birthright A Novel",en
10622,The Lives of the Poets of Great Britain and Ireland (1753) Volume III.,en
10623,Plays,en
10624,Three John Silence Stories,en
10625,A Concise Dictionary of Middle English from A.D. 1150 to 1580,en
10626,"The Atlantic Monthly, Volume 02, No. 10, August, 1858 A Magazine of Literature, Art, and Politics",en
10627,"Beacon Lights of History, Volume 08: Great Rulers",en
10628,Andrew Golding: A Tale of the Great Plague,en
10629,Britain at Bay,en
1063,The Cask of Amontillado,en
10630,Coming to the King,en
10631,Halleck's New English Literature,en
10632,"The Healthy Life Cook Book, 2d ed.",en
10633,"The History of the Rise, Progress and Accomplishment of the Abolition of the African Slave-Trade, by the British Parliament (1839)",en
10634,"The Queen of Hearts, and Sing a Song for Sixpence",en
10635,"Stories from the Italian Poets: with Lives of the Writers, Volume 2",en
10636,The Travels of Marco Polo — Volume 1,en
10637,"The Uprising of a Great People The United States in 1861. to Which is Added a Word of Peace on the Difference Between England the United States.",en
10638,"The Youthful Wanderer An Account of a Tour through England, France, Belgium, Holland, Germany and the Rhine, Switzerland, Italy, and Egypt, Adapted to the Wants of Young Americans Taking Their First Glimpses at the Old World",en
1064,The Masque of the Red Death,en
10640,"Beacon Lights of History, Volume 09: European Statesmen",en
10641,"Beacon Lights of History, Volume 10: European Leaders",en
10642,Towards the Great Peace,en
10644,"Beacon Lights of History, Volume 11: American Founders",en
10645,Go Tell Aunt Rhodie,en
10646,Roddy McCorley,en
10647,"Beacon Lights of History, Volume 12: American Leaders",en
10648,"Beacon Lights of History, Volume 13: Great Writers Dr Lord's Uncompleted Plan, Supplemented with Essays by Emerson, Macaulay, Hedge, and Mercer Adam",en
10649,"Beacon Lights of History, Volume 14: The New Era A Supplementary Volume, by Recent Writers, as Set Forth in the Preface and Table of Contents",en
1065,The Raven,en
10650,When the Saints Go Marching In,en
10651,Shenandoah,en
10652,Spanish is the Loving Tongue,en
10653,The Squid-Jigging Ground,en
10654,The St. James Infirmary Blues,en
10655,Autobiography of Sir George Biddell Airy,en
10657,"""De Bello Gallico"" and Other Commentaries",en
10658,Hilda Lessways,en
10659,Three More John Silence Stories,en
1066,William the Conqueror,en
10660,"Lives of the English Poets From Johnson to Kirke White, Designed as a Continuation of Johnson's Lives",en
10661,A Selection from the Discourses of Epictetus with the Encheiridion,en
10662,The Night Land,en
10663,"Punch, or the London Charivari, Volume 153, September 26, 1917",en
10664,Specialiteiten,nl
10665,"Life, Letters, and Epicurean Philosophy of Ninon de L'Enclos The Celebrated Beauty of the Seventeenth Century",en
10666,The Public vs. M. Gustave Flaubert,en
10667,Snake and Sword: A Novel,en
10668,The War and Democracy,en
10669,At Last: A Christmas in the West Indies,en
1067,Personal Memoirs of U. S. Grant — Volume 1,en
10670,"With Zola in England A Story of Exile",en
10671,"The Botanic Garden. Part II. Containing the Loves of the Plants. a Poem. With Philosophical Notes.",en
10672,"Game and Playe of the Chesse A Verbatim Reprint of the First Edition, 1474",en
10673,"The Principal Navigations, Voyages, Traffiques and Discoveries of the English Nation — Volume 09 Asia, Part II",en
10674,"How to Use Your Mind A Psychology of Study: Being a Manual for the Use of Students and Teachers in the Administration of Supervised Study",en
10675,Pebbles on the shore [by] Alpha of the plough,en
10676,The Reign of Greed,en
10677,"Biographical Memorials of James Oglethorpe Founder of the Colony of Georgia, in North America.",en
10678,"Histoire de la Révolution française, Tome 04",fr
10679,The Story of the Other Wise Man,en
1068,Personal Memoirs of U. S. Grant — Volume 2,en
10680,La Bretagne. Paysages et Récits.,fr
10681,Roget's Thesaurus of English Words and Phrases,en
10682,Les chasseurs de chevelures,fr
10683,Lettre à l'Empereur Alexandre sur la traite des noirs,fr
10684,A History of Freedom of Thought,en
10685,Curiosités Infernales,fr
10686,Tine,da
10687,Tartarin de Tarascon,fr
10688,"The Camp Fire Girls at Camp Keewaydin; Or, Paddles Down",en
10689,La Cour de Louis XIV,fr
1069,Four Short Stories By Emile Zola,en
10690,"A Desperate Chance; Or, The Wizard Tramp's Revelation, a Thrilling Narrative",en
10691,Select Speeches of Kossuth,en
10692,A Life of Gen. Robert E. Lee,en
10693,"A Political Diary, 1828-1830, Volume II",en
10694,Sea-Power and Other Studies,en
10695,"The Atlantic Monthly, Volume 03, No. 15, January, 1859 A Magazine of Literature, Art, and Politics",en
10696,The Danger Trail,en
10697,"Discours sur la nécessité et les moyens de détruire l'esclavage dans les colonies Lu à la séance publique de l'Académie royale des sciences, belles lettres et arts de Bordeaux, le 26 Août 1788",fr
10698,"The Aeroplane Boys on the Wing Or, Aeroplane Chums in the Tropics",en
107,Far from the Madding Crowd,en
10700,"The History of England from the First Invasion by the Romans to the Accession of King George the Fifth Volume 8",en
10701,"The History of Rome, Book I The Period Anterior to the Abolition of the Monarchy",en
10702,"The History of Rome, Book II From the Abolition of the Monarchy in Rome to the Union of Italy",en
10703,"The History of Rome, Book III From the Union of Italy to the Subjugation of Carthage and the Greek States",en
10704,"The History of Rome, Book IV The Revolution",en
10705,"The History of Rome, Book V The Establishment of the Military Monarchy",en
10706,The History of Rome (Volumes 1-5),en
10707,"A Christmas Mystery The Story of Three Wise Men",en
10708,Miscellaneous Essays,en
10709,Prince Zaleski,en
10710,Problems of Poverty: An Inquiry into the Industrial Condition of the Poor,en
10711,"Punch, or the London Charivari, Volume 153, October 3, 1917",en
10712,"White Jacket; Or, The World on a Man-of-War",en
10713,"The Bullitt Mission to Russia Testimony before the Committee on Foreign Relations, United States Senate, of William C. Bullitt",en
10714,The Essays of Arthur Schopenhauer; The Art of Literature,en
10715,The Essays of Arthur Schopenhauer; Counsels and Maxims,en
10716,"The Epic An Essay",en
10717,"The Extant Odes of Pindar Translated with Introduction and Short Notes by Ernest Myers",en
10718,The House of Whispers,en
10719,"The Mirror of Literature, Amusement, and Instruction Volume 12, No. 345, December 6, 1828",en
10720,Doctor Pascal,en
10721,"Punch, or the London Charivari, Volume 153, October 10, 1917",en
10722,Plays,en
10723,Betty's Bright Idea; Deacon Pitkin's Farm; and the First Christmas of New England,en
10724,The Store Boy,en
10725,The Centralia Conspiracy,en
10726,"Outlines of Lessons in Botany, Part I; from Seed to Leaf For the Use of Teachers, or Mothers Studying with Their Children",en
10727,"A Set of Rogues Namely Christopher Sutton, John Dawson, the Señor Don Sanchez Del Castillo De Castelaña and Moll Dawson; Their Wicked Conspiracy, and a True Account of Their Travels and Adventures",en
10728,"Christie, the King's Servant A Sequel to ""Christie's Old Organ""",en
10729,"Jack's Ward; Or, The Boy Guardian",en
10730,"The Mirror of Literature, Amusement, and Instruction Volume 12, No. 344 (Supplementary Issue)",en
10731,The Essays of Arthur Schopenhauer; the Art of Controversy,en
10732,The Essays of Arthur Schopenhauer; Studies in Pessimism,en
10733,Studies in Civics,en
10735,Christmas Eve on Lonesome and Other Stories,en
10736,Children of the Frost,en
10737,Book about Animals,en
10738,"Mahomet, Founder of Islam",en
10739,The Essays of Arthur Schopenhauer; On Human Nature,en
1074,The Sea-Wolf,en
10740,The Way of Peace,en
10741,The Essays of Arthur Schopenhauer: the Wisdom of Life,en
10742,The Picture Alphabet,en
10743,Moonfleet,en
10744,"Men, Women, and Ghosts",en
10745,The Story of the Champions of the Round Table,en
10746,Boule de Suif,fr
10747,Chantecler: Play in Four Acts,en
10749,The Circus Procession,en
1075,The Strength of the Strong,en
10750,"The Miracle, and Other Poems",en
10751,"Oregon, Washington and Alaska; Sights and Scenes for the Tourist",en
10752,Мислите в главите,bg
10753,Open Source Democracy: How online communication is changing offline politics,en
10754,Little Sarah,en
10755,The Broken Road,en
10756,Between Whiles,en
10757,Pretty Saro,en
10758,Star-Spangled Banner,en
10759,Tarrytown,en
1076,The Wallet of Kai Lung,en
10760,A Florida Sketch-Book,en
10761,"Essays of Robert Louis Stevenson Selected and Edited With an Introduction and Notes by William Lyon Phelps",en
10762,Impressions of Theophrastus Such,en
10764,Lettres écrites d'Égypte et de Nubie en 1828 et 1829,fr
10765,Thrilling Adventures by Land and Sea,en
10766,"Enquire Within Upon Everything The Great Victorian Domestic Standby",en
10767,Courage,en
10768,L'égyptologie,fr
10769,A Wanderer in Florence,en
1077,The Mirror of Kong Ho,en
10770,The Former Philippines thru Foreign Eyes,en
10771,Philippine Folklore Stories,en
10772,"Inca Land Explorations in the Highlands of Peru",en
10773,Ancient and Modern Physics,en
10774,"Récits d'un soldat Une Armée Prisonnière; Une Campagne Devant Paris",fr
10775,Le Horla,fr
10776,"The Moving Picture Boys at Panama; Or, Stirring Adventures Along the Great Canal",en
10777,Probable Sons,en
10778,"The Prose Marmion A Tale of the Scottish Border",en
10779,"Happy Little Edward And His Pleasant Ride and Rambles in the Country.",en
1078,The Scouts of the Valley,en
10780,Only an Incident,en
10781,"Deserted Sailor's Knots, Part 1.",en
10782,"Homeward Bound Sailor's Knots, Part 2.",en
10783,"Self-Help Sailor's Knots, Part 3.",en
10784,"Sentence Deferred Sailor's Knots, Part 4.",en
10785,"Matrimonial Openings Sailor's Knots, Part 5.",en
10786,"Odd Man Out Sailor's Knots, Part 6.",en
10787,"The Toll-House Sailor's Knots, Part 7.",en
10788,"Peter's Pence Sailor's Knots, Part 8.",en
10789,"The Head of the Family Sailor's Knots, Part 9.",en
1079,"The Life and Opinions of Tristram Shandy, Gentleman",en
10790,"Prize Money Sailor's Knots, Part 10.",en
10791,"Double Dealing Sailor's Knots, Part 11.",en
10792,"Keeping Up Appearances Sailor's Knots, Part 12.",en
10793,Sailor's Knots (Entire Collection),en
10794,Dahcotah: Life and Legends of the Sioux Around Fort Snelling,en
10795,Yorkshire—Coast and Moorland Scenes,en
10796,The Story of the Two Bulls,en
10797,The Wits and Beaux of Society. Volume 2,en
10798,Paths of Glory: Impressions of War Written at and Near the Front,en
10799,Clarissa Harlowe; or the history of a young lady — Volume 5,en
108,The Return of Sherlock Holmes,en
1080,"A Modest Proposal For preventing the children of poor people in Ireland, from being a burden on their parents or country, and for making them beneficial to the publick",en
10800,The Anatomy of Melancholy,en
10801,"The Literary Remains of Samuel Taylor Coleridge, Volume 4",en
10803,"A General History and Collection of Voyages and Travels — Volume 02 Arranged in Systematic Order: Forming a Complete History of the Origin and Progress of Navigation, Discovery, and Commerce, by Sea and Land, from the Earliest Ages to the Present Time",en
10804,"The Fortunate Foundlings Being the Genuine History of Colonel M——Rs, and His Sister, Madam Du P——Y, the Issue of the Hon. Ch——Es M——Rs, Son of the Late Duke of R—— L——D. Containing Many Wonderful Accidents That Befel Them in Their Travels, and Interspersed with the Characters and Adventures of Several Persons of Condition, In the Most Polite Courts of Europe. the Whole Calculated for the Entertainment and Improvement of the Youth of Both Sexes.",en
10805,"Count the Cost An Address to the People of Connecticut, On Sundry Political Subjects, and Particularly on the Proposition for a New Constitution",en
10806,The Sword of Welleran and Other Stories,en
10807,The Constitutional History of England from 1760 to 1860,en
10808,Consumers' Cooperative Societies in New York State,en
10809,"Why We Are at War (2nd Edition, revised)",en
1081,Dead Souls,en
10810,"The Young Trail Hunters Or, the Wild Riders of the Plains. The Veritable Adventures of Hal Hyde and Ned Brown, on Their Journey Across the Great Plains of the South-West",en
10811,De La Salle Fifth Reader,en
10812,The Worshipper of the Image,en
10813,A Versailles Christmas-Tide,en
10814,"Legends, Tales and Poems",en
10816,"The Giant Hands; or, the Reward of Industry",en
10817,Anne Severn and the Fieldings,en
10818,"Sport and Work on the Nepaul Frontier Twelve Years Sporting Reminiscences of an Indigo Planter",en
10819,De kleine Johannes,nl
1082,"Voyage of the Paper Canoe A Geographical Journey of 2500 Miles, from Quebec to the Gulf of Mexico, During the Years 1874-5",en
10820,Een liefde,nl
10821,"Manfredo Drama en tres actos",es
10822,"El paraiso de las mujeres Novela",es
10823,Reise durch England und Schottland,de
10824,Un tournoi à Romans en 1484,fr
10825,La Navidad en las Montañas,es
10826,"The Book-Bills of Narcissus An Account Rendered by Richard Le Gallienne",en
10827,Discourses on the First Decade of Titus Livius,en
10828,"Roman History, Books I-III",en
10829,Ludvigsbakke,da
1083,The Arrow of Gold: A Story Between Two Notes,en
10830,Cinderella,en
10831,The Village in the Mountains; Conversion of Peter Bayssière; and History of a Bible,en
